"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"51096","140.265759","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=63039 Ack=769 Win=64767 Len=1460","20","Default","CS0","","","0.000040000","4.525912000"
"51097","140.265777","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=64499 Ack=769 Win=64767 Len=1460","20","Default","CS0","","","0.000018000","4.525930000"
"51098","140.265790","172.31.187.1","87.48.125.31","TCP","391","35515  >  25342 [PSH, ACK] Seq=65959 Ack=769 Win=64767 Len=337","20","Default","CS0","","","0.000013000","4.525943000"
"51105","140.298728","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5697839 Win=65535 Len=0 TSval=284802 TSecr=790408080","32","Default","CS0","","","0.000022000","140.290707000"
"51108","140.342341","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5700735 Win=65535 Len=0 TSval=284803 TSecr=790408080","32","Default","CS0","","","0.000029000","140.334320000"
"51111","140.367373","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Piece[BoundErrorUnreassembled Packet]","20","Default","CS0","","","0.000065000","132.918935000"
"51112","140.367390","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000017000","132.918952000"
"51113","140.367403","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","132.918965000"
"51116","140.374528","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","66","[TCP Dup ACK 51060#1] 35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=458714 Win=65535 Len=0 SLE=460166 SRE=460676","32","Default","CS0","","","0.000021000","119.515225000"
"51120","140.397146","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=184096 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000030000","137.236697000"
"51121","140.397164","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=184632 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000018000","137.236715000"
"51123","140.398724","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=316785 Ack=178933 Win=65535 Len=0","20","Default","CS0","","","0.000017000","132.950286000"
"51128","140.471137","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000021000","133.022699000"
"51129","140.471156","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000019000","133.022718000"
"51130","140.471169","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","133.022731000"
"51131","140.471184","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000015000","133.022746000"
"51133","140.492530","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5703631 Win=65535 Len=0 TSval=284804 TSecr=790408081","32","Default","CS0","","","0.000020000","140.484509000"
"51135","140.547999","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","66","35515  >  16856 [ACK] Seq=508732 Ack=325315 Win=65454 Len=0 SLE=326634 SRE=329434","32","Default","CS0","","","0.133487000","83.134514000"
"51136","140.548020","172.31.187.1","87.48.125.31","TCP","54","35515  >  25342 [ACK] Seq=66296 Ack=2229 Win=65535 Len=0","20","Default","CS0","","","0.170712000","4.808173000"
"51138","140.551335","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5706527 Win=65535 Len=0 TSval=284805 TSecr=790408081","32","Default","CS0","","","0.000021000","140.543314000"
"51140","140.555937","172.31.187.1","59-167-238-157.static.internode.on.net","TCP","54","35515  >  4906 [ACK] Seq=52 Ack=11851 Win=65535 Len=0","20","Default","CS0","","","0.000027000","114.345376000"
"51142","140.568577","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=66296 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000065000","4.828730000"
"51143","140.568592","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=67756 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","4.828745000"
"51144","140.568606","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=69216 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","4.828759000"
"51145","140.568618","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=70676 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","4.828771000"
"51146","140.568630","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=72136 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","4.828783000"
"51147","140.568642","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=73596 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","4.828795000"
"51148","140.568655","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=75056 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","4.828808000"
"51149","140.568667","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=76516 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","4.828820000"
"51150","140.568680","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=77976 Ack=2229 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","4.828833000"
"51152","140.590367","172.31.187.1","dsl-178-125-146-189-dynamic.prod-infinitum.com.mx","TCP","66","35515  >  59314 [ACK] Seq=767 Ack=99361 Win=65535 Len=0 TSval=284805 TSecr=358624438","32","Default","CS0","","","0.000049000","140.005754000"
"51155","140.602944","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000018000","133.154506000"
"51156","140.602960","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000016000","133.154522000"
"51157","140.602973","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","KeepAlive  KeepAlive  KeepAlive  [Packet size limited during capture]","20","Default","CS0","","","0.000013000","133.154535000"
"51158","140.602986","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","133.154548000"
"51159","140.602998","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","391","Continuation data  ","20","Default","CS0","","","0.000012000","133.154560000"
"51164","140.637532","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5709423 Win=65535 Len=0 TSval=284805 TSecr=790408082","32","Default","CS0","","","0.000021000","140.629511000"
"51167","140.720336","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5712319 Win=65535 Len=0 TSval=284806 TSecr=790408083","32","Default","CS0","","","0.000022000","140.712315000"
"51170","140.745331","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=79436 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000018000","5.005484000"
"51171","140.745345","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=80896 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","5.005498000"
"51172","140.745358","172.31.187.1","87.48.125.31","TCP","391","35515  >  25342 [PSH, ACK] Seq=82356 Ack=3689 Win=65535 Len=337","20","Default","CS0","","","0.000013000","5.005511000"
"51175","140.756938","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","[TCP Retransmission] eq-office-4942(4942)  >  33468 [ACK] Seq=255004 Ack=207293 Win=65535 Len=1460","20","Default","CS0","","","0.000026000","134.714449000"
"51176","140.756951","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=256464 Ack=207293 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","134.714462000"
"51182","140.766715","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=11164 Win=64998 Len=0","20","Default","CS0","","","0.132603000","140.524296000"
"51183","140.766726","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=328802 Ack=180313 Win=64155 Len=0","20","Default","CS0","","","0.003013000","133.318288000"
"51187","140.875965","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5715215 Win=65535 Len=0 TSval=284808 TSecr=790408083","32","Default","CS0","","","0.000038000","140.867944000"
"51188","140.876088","172.31.187.1","85.232.165.55","TCP","62","[TCP Retransmission] oracle-oms(1159)  >  6881 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","2.952871000","2.952871000"
"51190","140.884375","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Piece[BoundErrorUnreassembled Packet]","20","Default","CS0","","","0.000061000","133.435937000"
"51191","140.884389","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","133.435951000"
"51192","140.884402","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","133.435964000"
"51193","140.884415","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","133.435977000"
"51196","140.985465","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","[TCP Retransmission] 35515  >  29890 [ACK] Seq=768928 Ack=222597 Win=64511 Len=1440 TSval=284810 TSecr=980370520","32","Default","CS0","","","6.984366000","138.192210000"
"51201","141.034367","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","78","35515  >  57857 [ACK] Seq=6936 Ack=5716663 Win=64087 Len=0 TSval=284810 TSecr=790408084[Packet size limited during capture]","44","Default","CS0","","","0.000037000","141.026346000"
"51203","141.048165","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000037000","133.599727000"
"51204","141.048184","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000019000","133.599746000"
"51205","141.048197","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","133.599759000"
"51207","141.059971","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=129935 Ack=61795 Win=64393 Len=1460","20","Default","CS0","","","0.000039000","133.611574000"
"51208","141.060028","172.31.187.1","89.38.54.201","TCP","471","flr-agent(4901)  >  43030 [PSH, ACK] Seq=131395 Ack=61795 Win=64393 Len=417","20","Default","CS0","","","0.000057000","133.611631000"
"51210","141.081645","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=82693 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000114000","5.341798000"
"51211","141.081664","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=84153 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000019000","5.341817000"
"51212","141.081677","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=85613 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","5.341830000"
"51213","141.081689","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=87073 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","5.341842000"
"51214","141.081702","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=88533 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","5.341855000"
"51215","141.081729","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=89993 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000027000","5.341882000"
"51216","141.081741","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=91453 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","5.341894000"
"51217","141.081753","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=92913 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","5.341906000"
"51218","141.081766","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=94373 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","5.341919000"
"51219","141.081778","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=95833 Ack=3689 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","5.341931000"
"51220","141.094847","172.31.187.1","athedsl-186216.home.otenet.gr","TCP","62","[TCP Retransmission] unizensus(1151)  >  62571 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","6.015209000","8.968097000"
"51223","141.152178","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","eq-office-4942(4942)  >  33468 [ACK] Seq=257924 Ack=207293 Win=65535 Len=1460","20","Default","CS0","","","0.000044000","135.109689000"
"51227","141.187334","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","54","4946  >  19159 [ACK] Seq=813 Ack=138935 Win=65535 Len=0","20","Default","CS0","","","0.000016000","140.563713000"
"51229","141.192998","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=771499 Ack=222597 Win=64511 Len=1440 TSval=284811 TSecr=980370520[Packet size limited during capture]","32","Default","CS0","","","0.000080000","138.399743000"
"51230","141.193015","172.31.187.1","159.red-212-170-166.staticip.rima-tde.net","TCP","1506","35515  >  29890 [ACK] Seq=772939 Ack=222597 Win=64511 Len=1440 TSval=284811 TSecr=980370520[Packet size limited during capture]","32","Default","CS0","","","0.000017000","138.399760000"
"51232","141.194943","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","86","35515  >  57857 [ACK] Seq=6936 Ack=5716663 Win=64087 Len=0 TSval=284811 TSecr=790408084[Packet size limited during capture]","52","Default","CS0","","","0.000020000","141.186922000"
"51234","141.194967","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000017000","133.746529000"
"51235","141.194981","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","133.746543000"
"51236","141.194994","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","133.746556000"
"51237","141.195006","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","BitTorrent   ","20","Default","CS0","","","0.000012000","133.746568000"
"51238","141.195018","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","391","KeepAlive  KeepAlive  KeepAlive  [Packet size limited during capture]","20","Default","CS0","","","0.000012000","133.746580000"
"51239","141.204184","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=11175 Win=64987 Len=0","20","Default","CS0","","","0.176666000","140.961765000"
"51240","141.313557","172.31.187.1","87.48.125.31","TCP","54","35515  >  25342 [ACK] Seq=97293 Ack=5149 Win=65535 Len=0","20","Default","CS0","","","0.156840000","5.573710000"
"51242","141.323356","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=97293 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000028000","5.583509000"
"51243","141.323372","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=98753 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","5.583525000"
"51244","141.323386","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=100213 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","5.583539000"
"51246","141.328134","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=101673 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","5.588287000"
"51247","141.328146","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=103133 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","5.588299000"
"51249","141.330151","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=104593 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000025000","5.590304000"
"51252","141.334936","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=106053 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000015000","5.595089000"
"51253","141.334949","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=107513 Ack=5149 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","5.595102000"
"51257","141.380152","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","54","35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=460676 Win=65535 Len=0","20","Default","CS0","","","0.000032000","120.520849000"
"51258","141.380326","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","71","35515  >  mediavault-gui(3673) [PSH, ACK] Seq=394233 Ack=460676 Win=65535 Len=17","20","Default","CS0","","","0.000174000","120.521023000"
"51259","141.380479","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=394250 Ack=460676 Win=65535 Len=1452","20","Default","CS0","","","0.000153000","120.521176000"
"51260","141.380494","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=395702 Ack=460676 Win=65535 Len=1452","20","Default","CS0","","","0.000015000","120.521191000"
"51261","141.380507","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","1506","35515  >  mediavault-gui(3673) [ACK] Seq=397154 Ack=460676 Win=65535 Len=1452","20","Default","CS0","","","0.000013000","120.521204000"
